custnum,saledate,Equipsales
168732,2015-09-01,206267.44
151172,2015-09-01,166291
163130,2018-07-01,75519
254424,2017-12-01,93597
171935,2015-08-01,293550
500500,2017-12-01,314643
142752,2016-07-01,107547
122908,2017-08-01,107923
176083,2019-01-01,152855
170782,2018-09-01,120273.17
233142,2016-06-01,79112
236265,2018-04-01,107308
155120,2017-08-01,126028
133357,2017-09-01,110600
172534,2018-11-01,273214.51
171756,2017-06-01,125694
153412,2017-08-01,75665.9
165305,2016-04-01,79342.66
160852,2018-06-01,82801
152213,2016-11-01,158213.35
144782,2016-02-01,79353
234122,2017-05-01,122262
128680,2017-07-01,83617.28
140785,2015-06-01,139739
245775,2016-07-01,82486
147624,2016-09-01,863649.4
244191,2015-06-01,106474
142705,2016-07-01,147200.76
146831,2017-07-01,119763
500500,2017-10-01,203956
500500,2017-01-01,89392
151287,2015-12-01,99757.29
144782,2015-12-01,199068
155406,2018-07-01,207959
151287,2018-11-01,317079.63
144430,2016-08-01,95113.48
171935,2018-09-01,343419
146773,2017-01-01,105384.19
146773,2017-10-01,124105
146351,2016-01-01,188014
146351,2016-10-01,187810
222063,2015-07-01,294207
233839,2017-11-01,111092
141884,2015-01-01,212945
157190,2018-07-01,78017
226640,2018-11-01,79417
174465,2017-07-01,88823
227840,2017-06-01,186463
225850,2018-01-01,202084
224525,2017-05-01,252442
139077,2017-03-01,90697.44
135433,2017-05-01,108265
107246,2018-11-01,92182
152351,2016-11-01,128283
141896,2018-06-01,76465
155866,2018-02-01,1467646.42
165393,2016-03-01,112928.2
248018,2016-07-01,347473
144430,2017-05-01,91130
165803,2017-04-01,1323242.45
139257,2016-07-01,215222
242414,2018-08-01,92227
248606,2018-09-01,169230
157564,2018-08-01,94087
222356,2015-08-01,201253
129475,2017-02-01,78116
123887,2018-03-01,107524
240667,2017-08-01,78784.86
139077,2016-02-01,109719.05
179977,2018-08-01,317345
227911,2015-07-01,232895.53
237693,2015-04-01,106370.57
139257,2016-10-01,126904
155006,2016-10-01,143477
133176,2015-04-01,1032319.77
242933,2017-08-01,89787
135841,2018-06-01,234460.06
243733,2017-09-01,189531
146831,2016-08-01,135655
220379,2018-09-01,96600.1
170518,2019-01-01,472457.84
155120,2018-05-01,105263
256127,2017-06-01,78477
232223,2018-06-01,77226.08
155581,2016-06-01,212371
126638,2018-03-01,1308220
104573,2017-12-01,93618.1
139989,2016-04-01,123975.8
123368,2015-11-01,95833
236265,2017-10-01,135991
165393,2016-07-01,81092
126894,2017-07-01,117011
132544,2017-07-01,107765.31
144218,2018-08-01,86012
243759,2018-03-01,97987
128874,2015-04-01,440609
184631,2019-01-01,136279
155182,2015-07-01,200537
167219,2016-08-01,296659
256382,2017-10-01,704787.97
256382,2017-01-01,646734
125859,2015-04-01,75535.75
256382,2016-07-01,996203
159602,2015-07-01,1341265.2
600600,2017-03-01,761447.54
144527,2016-11-01,362147.19
400400,2016-11-01,7247601.62
244264,2016-08-01,154624.85
235813,2017-05-01,108360
182380,2018-04-01,153970
147624,2016-08-01,1090212
144109,2015-07-01,349848
244126,2017-12-01,130445.75
123887,2017-08-01,128235
141966,2017-08-01,222352
248606,2015-08-01,159916
172521,2017-12-01,99873
183155,2018-09-01,242655
152663,2017-08-01,406256
153914,2018-12-01,142109
126730,2017-02-01,222710
145106,2018-06-01,87793
234236,2018-05-01,726245.22
243231,2018-01-01,269830.99
254010,2019-02-01,107849
107246,2015-03-01,194071
148507,2018-07-01,97296.62
245837,2017-01-01,81419
179579,2018-09-01,202627
155232,2018-06-01,241498
152937,2016-09-01,120396.91
250961,2015-03-01,104228
169139,2015-11-01,239073
233142,2016-07-01,99095.58
168153,2018-04-01,85524
167024,2017-07-01,89516.5
155182,2018-04-01,86385
220526,2018-04-01,81104
122874,2015-07-01,88539.5
223316,2015-06-01,184810
155006,2018-11-01,641354.11
169264,2017-05-01,119690.6
243231,2015-06-01,124051
140785,2015-07-01,94143
233142,2016-08-01,79585
222172,2017-08-01,135531
155581,2017-03-01,144237
127441,2016-08-01,156096
134939,2017-11-01,82652
141072,2017-06-01,98193
237217,2016-08-01,464174.25
124932,2017-06-01,104309
254224,2015-07-01,210404.22
255314,2018-10-01,272171.44
180406,2017-06-01,116751
241727,2017-06-01,90853
146773,2016-02-01,78972
240930,2015-07-01,84257
167811,2015-10-01,83014.14
171837,2016-05-01,208779.9
224525,2018-07-01,326862
170782,2018-10-01,114392
147624,2015-11-01,1688717
133176,2017-10-01,635315.14
133176,2017-01-01,318560.2
124886,2017-10-01,134313.5
226821,2017-07-01,87748
241449,2016-07-01,146164
152351,2015-08-01,126819
179594,2017-12-01,124537
122338,2018-05-01,154613
124919,2018-09-01,91959.6
149743,2016-07-01,268204.93
243546,2015-05-01,166477.74
102865,2016-03-01,187213
226640,2016-12-01,184106.36
155033,2016-09-01,79789
178992,2018-11-01,144072
123887,2017-02-01,103187
141574,2017-09-01,125359
253079,2015-05-01,77657
249972,2017-08-01,181731
243759,2017-02-01,84470.06
141574,2015-03-01,88584
240085,2016-06-01,113354
145072,2015-06-01,81439
235185,2018-11-01,101245.34
150973,2016-03-01,96060.5
109969,2018-07-01,224192.26
147624,2016-10-01,1399903
147624,2016-01-01,1025749
147943,2018-09-01,111919.24
226821,2018-02-01,221226.6
144782,2016-03-01,236217
159602,2015-01-01,675377.27
159602,2015-10-01,1006266.7
169264,2016-08-01,96378.16
225392,2017-01-01,103169
104573,2015-08-01,100232
120766,2017-06-01,122658.18
172891,2017-08-01,290852.54
222063,2017-07-01,106218
126894,2015-04-01,84736
255962,2015-12-01,2195103.78
255170,2018-08-01,143250
247118,2018-07-01,93940.4
172203,2016-11-01,82193
242765,2016-04-01,100180
250961,2016-07-01,148299
142622,2015-04-01,184195
151287,2018-01-01,220993.44
162329,2016-02-01,151737.72
123887,2015-07-01,91231
155124,2015-08-01,97260
256519,2016-08-01,2011311.3
179977,2018-06-01,354901
226640,2016-08-01,115770
248606,2018-02-01,125289
167183,2017-04-01,93574
155232,2018-03-01,323187
256283,2016-10-01,141564
146351,2018-08-01,165860
122676,2018-04-01,124404
144109,2016-10-01,265661
171736,2018-01-01,118288.47
171736,2018-10-01,133072.59
234122,2015-05-01,125795
151172,2018-12-01,119598
240085,2017-07-01,101167.86
230581,2016-06-01,221831
244264,2016-05-01,94498.5
179809,2017-08-01,122252
137646,2018-07-01,112930
126638,2016-09-01,771820
172419,2017-09-01,204095.75
238983,2018-02-01,99238.7
152351,2017-05-01,138367.72
170518,2016-02-01,147642.15
129107,2017-05-01,89796
141966,2015-03-01,364458
102795,2017-04-01,94726.54
155425,2015-08-01,146729.25
127733,2018-10-01,138615
127733,2018-01-01,555181.5
100056,2018-08-01,147580.15
234122,2017-06-01,148930
172241,2016-12-01,89011
150473,2017-08-01,163634
142060,2016-09-01,79589
245100,2016-10-01,75997
245100,2016-01-01,80401.56
155581,2017-08-01,182680
131629,2016-01-01,77667.52
155425,2016-12-01,109917.6
243733,2018-12-01,172160
233839,2017-03-01,152345
144430,2017-06-01,135262.04
161811,2015-12-01,132313.26
254791,2018-07-01,233733
250961,2017-01-01,119903.13
250961,2017-10-01,127939
243090,2018-03-01,156060.59
254903,2018-05-01,78838
155667,2018-08-01,137859
241449,2017-09-01,100655
137646,2017-05-01,85884
155033,2018-04-01,80102
226821,2018-06-01,77339.42
244770,2016-05-01,101667.5
144112,2016-03-01,96433
109969,2018-10-01,96138.87
100056,2015-11-01,93195
152138,2018-08-01,176884
255962,2017-12-01,638782.89
142705,2018-05-01,533464
128680,2018-04-01,103070
135433,2018-06-01,84456.5
225067,2016-08-01,105541.67
175586,2019-01-01,129540.7
227738,2017-03-01,119159.48
143385,2018-06-01,96855.01
161607,2015-12-01,76583
120766,2015-11-01,95298.35
130682,2015-11-01,132527
122874,2015-06-01,227457
144002,2016-07-01,138209
241670,2015-06-01,175353
141574,2015-04-01,106539
227738,2018-07-01,236635.24
233839,2018-02-01,107169
223740,2016-02-01,170108
183155,2019-02-01,114362
155253,2015-05-01,109345.67
128874,2017-02-01,109677
167811,2018-05-01,91550
224210,2017-03-01,126497
172231,2018-04-01,85948
244036,2016-08-01,105970.56
155848,2016-04-01,5792799
162132,2015-07-01,86305.36
159602,2016-11-01,456228
109359,2018-05-01,105170
161122,2015-08-01,514486.51
131088,2015-08-01,85511
162132,2018-03-01,270898
223662,2015-07-01,186826.44
159602,2016-01-01,739866.49
159602,2016-10-01,890115
144527,2015-08-01,228145
169950,2016-05-01,80447.6
106036,2018-06-01,136171
107963,2016-05-01,92253
254539,2017-06-01,80612
152663,2018-04-01,308078
102795,2015-07-01,147239
176320,2019-01-01,106468
155232,2015-10-01,126201
126730,2016-07-01,217695
235247,2018-08-01,93886.12
241607,2015-03-01,89464
169476,2017-05-01,101674.29
123887,2018-04-01,101102
126894,2017-08-01,97517.05
138103,2017-11-01,84752
240961,2015-08-01,97196
167219,2017-06-01,159382
159602,2018-02-01,484275
223781,2017-12-01,1311762
168450,2015-08-01,95197
155006,2015-06-01,212138.25
223316,2016-01-01,150330
223316,2016-10-01,130261
224525,2017-04-01,177946
155253,2016-09-01,96600.8
137859,2015-08-01,265161.99
223662,2018-08-01,96974
144527,2016-04-01,320743
167141,2017-11-01,83919.1
179579,2018-10-01,192549.4
179579,2018-01-01,118133
243231,2015-08-01,136821.99
171265,2018-08-01,155555
244770,2016-06-01,113261
162454,2016-03-01,168077
168153,2017-03-01,91010.89
175547,2016-03-01,231683.79
155120,2016-07-01,93270
127441,2016-06-01,183089
129107,2018-06-01,79663
129642,2017-05-01,113313
229799,2015-06-01,102901.99
155866,2017-01-01,415134.54
155866,2017-10-01,1009854.54
168439,2016-11-01,282037
151258,2016-04-01,93436
180213,2017-10-01,83457
109969,2018-05-01,648815.12
248018,2018-12-01,169027
105642,2017-01-01,190948.5
105642,2017-10-01,198867.62
256462,2018-07-01,180907.55
900900,2015-11-01,466560
150473,2016-07-01,152109
176813,2017-07-01,109922
150473,2017-06-01,297771.2
151287,2017-08-01,241117.24
139077,2016-01-01,126060.28
241035,2015-06-01,77073
136943,2015-05-01,92269
133357,2017-06-01,154907
122676,2015-06-01,341636.96
140785,2017-07-01,93464
172203,2016-06-01,83625
155006,2017-08-01,305666
184143,2018-09-01,91018
148218,2018-08-01,84346
168732,2016-04-01,122082.26
161975,2015-04-01,102671.07
126730,2016-05-01,202256
100253,2017-06-01,82444
234122,2015-11-01,85124
138765,2016-06-01,82831.3
131452,2018-01-01,101156
171837,2019-01-01,116297.24
152213,2018-05-01,306173.23
242442,2018-05-01,81083.8
155006,2016-09-01,210602.42
400400,2019-01-01,8643533.57
242414,2015-05-01,106347
150397,2018-05-01,124076
254702,2016-07-01,203188
245727,2018-09-01,98313
250549,2018-12-01,101333
222063,2018-06-01,192691
155667,2017-04-01,155500
164507,2016-09-01,155503
132544,2016-12-01,128139
186221,2018-10-01,191304
254490,2015-07-01,100217.03
147470,2018-09-01,196079.06
244126,2015-09-01,76549
133176,2016-05-01,1074679.07
179124,2017-05-01,92914
171837,2018-09-01,309176.6
162454,2016-08-01,278081
155581,2017-02-01,121128
165803,2018-04-01,871137.76
154636,2015-06-01,91672
130317,2018-08-01,129913
148218,2017-04-01,93119
129365,2016-07-01,93960
220379,2018-10-01,84093
220379,2018-01-01,102277
155110,2018-09-01,81049
137646,2015-10-01,89002
255237,2018-06-01,89931.6
243173,2015-06-01,84547
186221,2018-12-01,135515
233839,2016-12-01,109781
230581,2016-09-01,184880
108863,2017-09-01,91800
168953,2016-04-01,190356
179594,2017-07-01,326569
126638,2018-02-01,618263
155033,2016-07-01,133489.19
249972,2016-11-01,129842
224525,2018-05-01,391911
248606,2016-12-01,295165
108870,2015-12-01,250433.1
243546,2016-06-01,196882
142001,2016-02-01,78216
245837,2018-08-01,141790.81
104573,2018-07-01,185195
155938,2018-10-01,103665
123270,2018-09-01,106555
254791,2018-09-01,218413
600600,2018-12-01,438635.85
172891,2018-04-01,163342.41
151258,2015-09-01,103432
128874,2015-03-01,425444
130317,2018-05-01,163894.72
133357,2017-01-01,158214
133357,2017-10-01,111050
165803,2017-12-01,588586.84
256382,2018-11-01,1145921
130682,2017-12-01,1198716
162454,2016-06-01,223643
600600,2018-11-01,547962.15
121480,2016-05-01,79236
169623,2018-06-01,149085.28
123368,2016-08-01,102335
123887,2016-09-01,107610
180733,2018-01-01,83802
138103,2016-03-01,109033
254628,2015-06-01,95526
183594,2018-12-01,131788
245837,2018-07-01,121522
168153,2017-05-01,106613.8
138103,2018-10-01,86369.2
227142,2017-04-01,126642
237693,2018-07-01,82794
171856,2016-01-01,77544
224408,2018-05-01,198701
245837,2015-06-01,128430
223740,2016-09-01,151119
222356,2017-04-01,193119
254010,2018-04-01,355375
155425,2015-06-01,88735
128874,2015-11-01,174636
179977,2017-10-01,91736
254224,2018-03-01,77599
223662,2018-06-01,159505
165803,2018-07-01,1241564.95
138103,2018-05-01,107422
161122,2017-12-01,952364.19
180707,2018-03-01,105889.7
236265,2018-03-01,118116
159834,2017-05-01,602963.33
255170,2015-07-01,121231
165393,2018-10-01,82115
171935,2018-10-01,625501
171935,2018-01-01,344581
155182,2016-08-01,391996
144527,2018-01-01,264130.44
144527,2018-10-01,321737.14
247158,2017-01-01,175078
161122,2018-05-01,798400.18
254791,2019-01-01,207059
228352,2018-09-01,87518
254264,2018-02-01,81067
157555,2015-06-01,174749.78
170105,2016-10-01,87092
140061,2015-08-01,81627
183155,2018-07-01,412482
169062,2016-09-01,103060
165803,2015-06-01,788975.2
155033,2015-05-01,103324
223740,2015-02-01,143726
134436,2015-05-01,83459.65
170518,2015-06-01,155764.82
120299,2016-06-01,134149
182381,2018-03-01,201097.32
155182,2015-06-01,369847
254224,2017-01-01,149085.7
122908,2016-10-01,143176.84
122908,2016-01-01,76584.74
176320,2018-08-01,98139
144052,2016-08-01,90222
144002,2017-05-01,176623.56
243733,2018-01-01,195144
243733,2018-10-01,291761
172891,2016-09-01,78936.46
176083,2017-07-01,76831.13
171837,2018-11-01,132372.86
161975,2017-01-01,118240
251382,2018-05-01,101723
176083,2018-12-01,242982
150250,2016-08-01,81122
244268,2016-01-01,176838.86
500500,2018-11-01,361459
102795,2017-11-01,79463.32
235185,2017-08-01,153480.27
126638,2017-08-01,775674
235185,2018-01-01,99812.89
235185,2018-10-01,115939.29
231820,2017-10-01,190354
155848,2015-09-01,1304262
146831,2017-06-01,136990.49
171935,2017-11-01,433725
123368,2015-05-01,91977
256259,2017-02-01,530775.71
168153,2017-06-01,126936.12
128074,2015-11-01,107963
120310,2018-08-01,951519
223137,2016-07-01,1368862
227142,2015-06-01,245104
150473,2016-10-01,91757
130317,2018-06-01,165960.3
125859,2016-12-01,101649.72
132737,2016-08-01,277468.32
600680,2016-10-01,199398.65
500500,2018-05-01,192449
129365,2016-08-01,75847
170518,2017-11-01,376567
155667,2015-07-01,198731
170518,2017-05-01,388785
179593,2018-07-01,214109
127733,2016-07-01,328093
182243,2017-12-01,84841.46
155848,2018-11-01,2850055
165717,2016-01-01,100218
223740,2015-11-01,80454
131111,2017-06-01,113159
182749,2019-01-01,121246.04
254010,2015-12-01,106890
143385,2015-08-01,82489.42
179579,2017-04-01,177152
159602,2017-08-01,942775
231876,2018-05-01,125247
139077,2016-06-01,185365
161811,2015-09-01,96063.61
243546,2016-08-01,141092
250891,2015-01-01,86681
155253,2018-04-01,81719
133357,2018-12-01,86478
104573,2015-06-01,105249
127733,2018-08-01,246700
223781,2017-11-01,1201108
242414,2016-09-01,80703
235348,2018-01-01,104210.73
223781,2015-07-01,2714765
156848,2018-07-01,81038
120310,2018-07-01,624565
173144,2018-02-01,94030
126730,2017-09-01,240607
249972,2018-04-01,118396
140785,2017-12-01,118072
179593,2018-08-01,207184
146351,2017-07-01,298600
168732,2015-12-01,173962.42
159834,2016-10-01,386420
109002,2015-12-01,82433
171837,2016-02-01,133729
122676,2016-08-01,158192
241449,2017-12-01,89814
135982,2018-01-01,106054
154304,2016-06-01,81346.4
241727,2017-08-01,76508.5
172241,2017-05-01,81881
138862,2018-02-01,114667.86
138862,2016-03-01,476046.96
133176,2018-11-01,108440.09
170518,2015-08-01,125595.38
167090,2017-12-01,92481.73
140882,2017-08-01,83475
226631,2018-03-01,76546
133176,2015-02-01,403084.11
161975,2015-03-01,112231
155581,2017-04-01,201729.24
170782,2016-06-01,89255
225850,2018-08-01,119815
224408,2015-11-01,246277
169727,2018-03-01,104206.25
168800,2016-12-01,196108.77
155866,2017-06-01,842379.82
141966,2015-04-01,75863
236265,2016-12-01,81718
170518,2018-09-01,392648
900900,2016-03-01,505958
141966,2017-07-01,267535
153520,2015-06-01,266339
600680,2016-11-01,191692.11
154785,2016-05-01,105518
180719,2018-08-01,93885
250549,2016-03-01,130783
144688,2018-05-01,87004
237924,2017-09-01,109780
142752,2015-06-01,75125
109969,2018-06-01,513285.63
155182,2018-03-01,154276
147624,2015-06-01,1541295.22
244191,2016-09-01,82420
243759,2017-04-01,114507
132737,2017-07-01,157178
122908,2016-03-01,335999
234236,2017-09-01,524009.88
152213,2018-07-01,327787.7
400400,2017-02-01,8174940.34
255962,2016-03-01,1141222.18
156300,2016-08-01,93537
151258,2016-03-01,185928
172534,2017-12-01,99632.2
243090,2018-05-01,141774
155232,2017-10-01,152472
222356,2016-05-01,77220
123477,2016-12-01,90435
169139,2015-04-01,365707
130682,2016-06-01,1542993
255237,2017-05-01,106909
156021,2016-06-01,107893.99
224408,2015-07-01,290302
142752,2016-08-01,92037
155006,2017-07-01,320415
126894,2017-05-01,151865
146773,2016-03-01,103633
143645,2018-06-01,97734.94
155232,2017-12-01,189363.3
223781,2015-09-01,2075679
236004,2015-06-01,77644
146773,2016-11-01,104705
242458,2018-07-01,147086.11
250549,2018-06-01,271836
248018,2018-04-01,171824
167811,2015-06-01,107955.68
171837,2018-06-01,344436.8
248606,2019-01-01,165546
243759,2018-02-01,94693
900900,2017-04-01,510037
155253,2017-06-01,104774
171456,2015-07-01,99556.73
255962,2017-04-01,696982.11
225392,2018-03-01,114328
146773,2018-06-01,114121
181103,2018-06-01,83485.49
242966,2018-01-01,84849
151142,2016-05-01,81432
183818,2018-04-01,91633
143977,2018-07-01,102763
600680,2016-07-01,539812.8
161975,2016-06-01,257475
109798,2017-03-01,92113
181103,2018-05-01,93732
107590,2015-05-01,109894
600600,2015-02-01,354388.13
169062,2018-05-01,79181
700700,2017-03-01,465927.54
155848,2018-05-01,3801135
155406,2017-11-01,89054
142622,2018-12-01,330088.96
254358,2017-09-01,81672.63
225392,2018-07-01,155225
159834,2015-06-01,233789.31
144945,2015-06-01,82339.68
159834,2017-06-01,366751.5
124886,2016-11-01,105259
169363,2018-07-01,181164
128874,2016-06-01,577029
248606,2017-07-01,273372
133176,2016-06-01,1140380.34
166434,2016-05-01,124712
120310,2016-10-01,633103
120310,2016-01-01,298423
120253,2015-03-01,77218
255170,2016-10-01,85791
139982,2017-07-01,98052
245837,2018-03-01,134263.95
223137,2018-05-01,1211670
256259,2015-12-01,1515417.56
165393,2017-06-01,104533
146831,2017-12-01,128191
132544,2017-08-01,116675.66
248018,2017-06-01,322182
100803,2016-10-01,110302.3
100803,2016-01-01,171310.57
107963,2018-08-01,142013
153503,2016-06-01,88188
155296,2018-06-01,146552
152663,2016-09-01,398133.61
256382,2016-08-01,969478
146351,2018-03-01,214465
166434,2016-06-01,122380
160852,2015-03-01,102187
172937,2018-02-01,139138
244770,2016-09-01,171540
165408,2017-03-01,81419.61
155182,2015-05-01,184421.94
140785,2018-05-01,136348
183155,2019-01-01,227278.8
156300,2017-07-01,103503
107246,2015-04-01,184298.53
130682,2016-03-01,2756178
173072,2016-04-01,84904.88
155631,2015-09-01,127514.28
155667,2015-04-01,218031
155667,2017-03-01,127460
230581,2017-12-01,132106
172241,2015-06-01,89833
225392,2018-05-01,160104
165717,2015-06-01,197012
244036,2017-03-01,110483
167184,2015-02-01,81944.48
154785,2018-10-01,159232
154785,2018-01-01,401393
142752,2016-06-01,88801
