custnum,saledate,Equipsales
245688,4/1/2017,11484.95
245688,5/1/2017,17355.1
245688,6/1/2017,29218.75
245688,7/1/2017,16263.7
245688,8/1/2017,21111.45
245688,9/1/2017,21899.6
245688,10/1/2017,16211.9
245688,11/1/2017,16861
245688,12/1/2017,45751.2
245688,1/1/2018,3882
245688,2/1/2018,13363.6
245688,3/1/2018,17565.2
245688,4/1/2018,21481.5
245688,5/1/2018,29156.1
245688,6/1/2018,31916.25
245688,7/1/2018,22624.85
245688,8/1/2018,13129.6
245688,9/1/2018,26911.7
245688,10/1/2018,27358.25
245688,11/1/2018,27643.4
245688,12/1/2018,19131.8
245688,1/1/2019,28656.2
245727,1/1/2014,54619
245727,2/1/2014,44145
245727,3/1/2014,51363.97
245727,4/1/2014,68841
245727,5/1/2014,93921
245727,6/1/2014,188619.14
245727,7/1/2014,117974.58
245727,8/1/2014,37678.97
245727,9/1/2014,67436.67
245727,10/1/2014,63755
245727,11/1/2014,58329
245727,12/1/2014,41233
245727,1/1/2015,42138
245727,2/1/2015,35714
245727,3/1/2015,41111
245727,4/1/2015,113748.45
245727,5/1/2015,173194.49
245727,6/1/2015,131977.14
245727,7/1/2015,139634.1
245727,8/1/2015,117315.8
245727,9/1/2015,34638.9
245727,10/1/2015,71184
245727,11/1/2015,35627
245727,12/1/2015,31489
245727,1/1/2016,48393
245727,2/1/2016,32648
245727,3/1/2016,45186
245727,4/1/2016,45643
245727,5/1/2016,39111
245727,6/1/2016,161557.7
245727,7/1/2016,77124
245727,8/1/2016,82628
245727,9/1/2016,131192.1
245727,10/1/2016,67339
245727,11/1/2016,59871
245727,12/1/2016,46959
245727,1/1/2017,46612
245727,2/1/2017,41262
245727,3/1/2017,55591.6
245727,4/1/2017,42472
245727,5/1/2017,118221
245727,6/1/2017,111329
245727,7/1/2017,91866
245727,8/1/2017,194386.69
245727,9/1/2017,51969.79
245727,10/1/2017,31119
245727,11/1/2017,34461
245727,12/1/2017,37176
245727,1/1/2018,81776.25
245727,2/1/2018,12711
245727,3/1/2018,39513
245727,4/1/2018,138593
245727,5/1/2018,112631
245727,6/1/2018,111822.66
245727,7/1/2018,118155
245727,8/1/2018,114369
245727,9/1/2018,98313
245727,10/1/2018,68784
245727,11/1/2018,51764
245727,12/1/2018,51894
245727,1/1/2019,37347
245837,1/1/2014,45248
245837,2/1/2014,73573
245837,3/1/2014,41951
245837,4/1/2014,98988
245837,5/1/2014,85471
245837,6/1/2014,76151
245837,7/1/2014,94874
245837,8/1/2014,95971
245837,9/1/2014,12344
245837,10/1/2014,78118
245837,11/1/2014,43564
245837,12/1/2014,77764
245837,1/1/2015,48468
245837,2/1/2015,66615
245837,3/1/2015,54112
245837,4/1/2015,74351
245837,5/1/2015,111618
245837,6/1/2015,128431
245837,7/1/2015,117487
245837,8/1/2015,55913
245837,9/1/2015,74341.61
245837,10/1/2015,48651
245837,11/1/2015,83713.18
245837,12/1/2015,72568.76
245837,1/1/2016,77832.16
245837,2/1/2016,21817.38
245837,3/1/2016,112891.4
245837,4/1/2016,27812
245837,5/1/2016,61122
245837,6/1/2016,159341.4
245837,7/1/2016,81323
245837,8/1/2016,113262.6
245837,9/1/2016,49513
245837,10/1/2016,61921
245837,11/1/2016,83185
245837,12/1/2016,38644
245837,1/1/2017,81419
245837,2/1/2017,31591
245837,3/1/2017,55213
245837,4/1/2017,81852.27
245837,5/1/2017,116483
245837,6/1/2017,156813
245837,7/1/2017,128754
245837,8/1/2017,168629.55
245837,9/1/2017,29385.95
245837,10/1/2017,58753.7
245837,11/1/2017,111811.27
245837,12/1/2017,33989.3
245837,1/1/2018,84971
245837,2/1/2018,56195
245837,3/1/2018,134263.95
245837,4/1/2018,13165
245837,5/1/2018,186463.6
245837,6/1/2018,178513
245837,7/1/2018,121522
245837,8/1/2018,141791.81
245837,9/1/2018,78923
245837,10/1/2018,134179
245837,11/1/2018,122285
245837,12/1/2018,96152.48
245837,1/1/2019,72944.9
245853,1/1/2014,2245
245853,2/1/2014,2151
245853,3/1/2014,669
245853,4/1/2014,2575
245853,5/1/2014,16132.48
245853,6/1/2014,24119.4
245853,7/1/2014,12679.75
245853,8/1/2014,6355
245853,9/1/2014,7627.2
245853,10/1/2014,13111.2
245853,11/1/2014,6525
245853,12/1/2014,9561.3
245853,1/1/2015,2435
245853,2/1/2015,7511
245853,3/1/2015,3672
245853,4/1/2015,5819
245853,5/1/2015,32943
245853,6/1/2015,11191.32
245853,7/1/2015,4513
245853,8/1/2015,3484
245853,9/1/2015,8229.63
245853,10/1/2015,11179
245853,11/1/2015,8913
245853,12/1/2015,5432
245853,1/1/2016,1943
245853,2/1/2016,1525
245853,3/1/2016,1871
245853,4/1/2016,7759
245853,5/1/2016,7166
245853,6/1/2016,21233
245853,7/1/2016,11961
245853,8/1/2016,11357
245853,9/1/2016,11318
245853,10/1/2016,7167
245853,11/1/2016,11821
245853,12/1/2016,6582
245853,1/1/2017,5343
245853,2/1/2017,8854
245853,3/1/2017,12497
245853,4/1/2017,19891
245853,5/1/2017,14234
245853,6/1/2017,15136
245853,7/1/2017,29136
245853,8/1/2017,16539
245853,9/1/2017,3623.23
245853,10/1/2017,1178
245853,11/1/2017,8871
245853,12/1/2017,2418
245853,1/1/2018,5752.65
245853,2/1/2018,2683
245853,3/1/2018,3613
245853,4/1/2018,21831
245853,5/1/2018,18654
245853,6/1/2018,28146
245853,7/1/2018,33529
245853,8/1/2018,17562
245853,9/1/2018,6856
245853,10/1/2018,18841
245853,11/1/2018,19956
245853,12/1/2018,7551
245853,1/1/2019,12491
245870,1/1/2014,4813
245870,2/1/2014,7521
245870,3/1/2014,5134
245870,4/1/2014,11935
245870,5/1/2014,21465
245870,6/1/2014,26348
245870,7/1/2014,18342
245870,8/1/2014,18146
245870,9/1/2014,22287
245870,10/1/2014,8244
245870,11/1/2014,4611
245870,12/1/2014,2342
245870,1/1/2015,4179
245870,2/1/2015,4798
245870,3/1/2015,21512
245870,4/1/2015,24315
245870,5/1/2015,35114.41
245870,6/1/2015,57811
245870,7/1/2015,46786
245870,8/1/2015,11882
245870,9/1/2015,25359.6
245870,10/1/2015,15516
245870,11/1/2015,12841
245870,12/1/2015,13267
245870,1/1/2016,6542
245870,2/1/2016,853
245870,3/1/2016,9126
245870,4/1/2016,13949
245870,5/1/2016,9592
245870,6/1/2016,25313
245870,7/1/2016,18911
245870,8/1/2016,36191
245870,9/1/2016,15358
245870,10/1/2016,17211
245870,11/1/2016,28715
245870,12/1/2016,7156
245870,1/1/2017,25191
245870,2/1/2017,12119
245870,3/1/2017,11117
245870,4/1/2017,19311
245870,5/1/2017,32113
245870,6/1/2017,47188
245870,7/1/2017,23455
245870,8/1/2017,42112
245870,9/1/2017,15174
245870,10/1/2017,17141
245870,11/1/2017,15391
245870,12/1/2017,23657
245870,1/1/2018,13395
245870,2/1/2018,17891
245870,3/1/2018,19358
245870,4/1/2018,25466.17
245870,5/1/2018,37179.8
245870,6/1/2018,61234
245870,7/1/2018,53181.42
245870,8/1/2018,43454
245870,9/1/2018,45767.44
245870,10/1/2018,38823
245870,11/1/2018,34995
245870,12/1/2018,22478
245870,1/1/2019,27938
245884,1/1/2014,7593
245884,2/1/2014,18714
245884,3/1/2014,15116
245884,4/1/2014,9131
245884,5/1/2014,12315
245884,6/1/2014,15886
245884,7/1/2014,31446
245884,8/1/2014,14349
245884,9/1/2014,12477
245884,10/1/2014,23421
245884,11/1/2014,6818
245884,12/1/2014,12519
245884,1/1/2015,7742
245884,2/1/2015,4131
245884,3/1/2015,6612
245884,4/1/2015,27566
245884,5/1/2015,26241
245884,6/1/2015,31184
245884,7/1/2015,17824
245884,8/1/2015,25646
245884,9/1/2015,17286
245884,10/1/2015,17275
245884,11/1/2015,8734
245884,12/1/2015,5618
245884,1/1/2016,7856
245884,2/1/2016,12888
245884,3/1/2016,16248
245884,4/1/2016,22189
245884,5/1/2016,39883
245884,6/1/2016,33965
245884,7/1/2016,26871
245884,8/1/2016,19355
245884,9/1/2016,16661
245884,10/1/2016,11129
245884,11/1/2016,12152
245884,12/1/2016,8721
245884,1/1/2017,2618
245884,2/1/2017,7971
245884,3/1/2017,11163
245884,4/1/2017,29469
245884,5/1/2017,26599
245884,6/1/2017,22969
245884,7/1/2017,11456
245884,8/1/2017,13923
245884,9/1/2017,21547
245884,10/1/2017,18916
245884,11/1/2017,16718
245884,12/1/2017,48514
245884,1/1/2018,3148
245884,2/1/2018,2146
245884,3/1/2018,14834
245884,4/1/2018,6999
245884,5/1/2018,13175
245884,6/1/2018,32511
245884,7/1/2018,45681
245884,8/1/2018,42242
245884,9/1/2018,15118
245884,10/1/2018,17258
245884,11/1/2018,16267
245884,12/1/2018,6599
245884,1/1/2019,15319
245940,1/1/2014,1
245940,2/1/2014,1
245940,3/1/2014,1
245940,4/1/2014,1
245940,5/1/2014,1
245940,6/1/2014,1
245940,7/1/2014,1
245940,8/1/2014,1
245940,9/1/2014,1
245940,10/1/2014,1
245940,11/1/2014,1
245940,12/1/2014,1
245940,1/1/2015,1
245940,2/1/2015,1
245940,3/1/2015,1
245940,4/1/2015,1
245940,5/1/2015,2176.88
245940,6/1/2015,1
245940,7/1/2015,1
245940,8/1/2015,241
245940,9/1/2015,1
245940,10/1/2015,1
245940,11/1/2015,1
245940,12/1/2015,1
245940,1/1/2016,1
245940,2/1/2016,1
245940,3/1/2016,1
245940,4/1/2016,3914.68
245940,5/1/2016,1
245940,6/1/2016,1112.86
245940,7/1/2016,1
245940,8/1/2016,1311
245940,9/1/2016,1
245940,10/1/2016,39.16
245940,11/1/2016,1
245940,12/1/2016,1
245940,1/1/2017,1
245940,2/1/2017,1
245940,3/1/2017,288.36
245940,4/1/2017,1
245940,5/1/2017,1
245940,6/1/2017,11741
245940,7/1/2017,1
245940,8/1/2017,1
245940,9/1/2017,1
245940,10/1/2017,1
245940,11/1/2017,1
245940,12/1/2017,118
245940,1/1/2018,1
245940,2/1/2018,1
245940,3/1/2018,1
245940,4/1/2018,1
245940,5/1/2018,1
245940,6/1/2018,1
245940,7/1/2018,8936.73
245940,8/1/2018,41547.14
245940,9/1/2018,1
245940,10/1/2018,1
245940,11/1/2018,1
245940,12/1/2018,1
245940,1/1/2019,1
250703,1/1/2014,2613
250703,2/1/2014,467
250703,3/1/2014,4865
250703,4/1/2014,8274
250703,5/1/2014,11584
250703,6/1/2014,5419
250703,7/1/2014,4777
250703,8/1/2014,5391
250703,9/1/2014,1451
250703,10/1/2014,1442
250703,11/1/2014,3796
250703,12/1/2014,2961
250703,1/1/2015,549
250703,2/1/2015,1
250703,3/1/2015,5725
250703,4/1/2015,3855
250703,5/1/2015,1151
250703,6/1/2015,3135
250703,7/1/2015,6227
250703,8/1/2015,1177
250703,9/1/2015,1681
250703,10/1/2015,5268
250703,11/1/2015,6116
250703,12/1/2015,4822
250703,1/1/2016,1647
250703,2/1/2016,719
250703,3/1/2016,1
250703,4/1/2016,1
250703,5/1/2016,2291
250703,6/1/2016,3192
250703,7/1/2016,2117
250703,8/1/2016,5134
250703,9/1/2016,1
250703,10/1/2016,5436
250703,11/1/2016,1
250703,12/1/2016,2821
250703,1/1/2017,1
250703,2/1/2017,115
250703,3/1/2017,875
250703,4/1/2017,1
250703,5/1/2017,463
250703,6/1/2017,1611
250703,7/1/2017,3124
250703,8/1/2017,1
250703,9/1/2017,519
250703,10/1/2017,832
250703,11/1/2017,8237
250703,12/1/2017,27878.95
250703,1/1/2018,4952.8
250703,2/1/2018,217
250703,3/1/2018,4838
250703,4/1/2018,25345
250703,5/1/2018,2641
250703,6/1/2018,26525
250703,7/1/2018,17636
250703,8/1/2018,1189
250703,9/1/2018,4211
250703,10/1/2018,7571
250703,11/1/2018,31627
250703,12/1/2018,11192
250703,1/1/2019,11539
251005,1/1/2014,25231
251005,2/1/2014,24911
251005,3/1/2014,35731
251005,4/1/2014,56167.21
251005,5/1/2014,59511
251005,6/1/2014,61476
251005,7/1/2014,51111
251005,8/1/2014,47947
251005,9/1/2014,54611.16
251005,10/1/2014,26247
251005,11/1/2014,34124
251005,12/1/2014,32718
251005,1/1/2015,39144
251005,2/1/2015,29234
251005,3/1/2015,31145
251005,4/1/2015,94665.24
251005,5/1/2015,68173
251005,6/1/2015,73852
251005,7/1/2015,65865
251005,8/1/2015,39221
251005,9/1/2015,26792
251005,10/1/2015,34827.72
251005,11/1/2015,23474
251005,12/1/2015,26996
251005,1/1/2016,35399
251005,2/1/2016,35127
251005,3/1/2016,62321
251005,4/1/2016,38161
251005,5/1/2016,44394
251005,6/1/2016,62392.14
251005,7/1/2016,42182
251005,8/1/2016,56375.84
251005,9/1/2016,35874
251005,10/1/2016,24168
251005,11/1/2016,38917
251005,12/1/2016,31967
251005,1/1/2017,32546
251005,2/1/2017,24616
251005,3/1/2017,41114
251005,4/1/2017,51667.54
251005,5/1/2017,58383
251005,6/1/2017,61217.69
251005,7/1/2017,64193
251005,8/1/2017,51442
251005,9/1/2017,33911
251005,10/1/2017,33957.31
251005,11/1/2017,37612.59
251005,12/1/2017,26946
251005,1/1/2018,28194
251005,2/1/2018,18519.9
251005,3/1/2018,42425
251005,4/1/2018,41889
251005,5/1/2018,66121
251005,6/1/2018,72511.8
251005,7/1/2018,52967
251005,8/1/2018,38485.55
251005,9/1/2018,52511
251005,10/1/2018,51525
251005,11/1/2018,24918
251005,12/1/2018,32191
251005,1/1/2019,44423
251057,1/1/2014,3944
251057,2/1/2014,1
251057,3/1/2014,6768
251057,4/1/2014,9242
251057,5/1/2014,6464
251057,6/1/2014,18141
251057,7/1/2014,5177
251057,8/1/2014,7481
251057,9/1/2014,9827
251057,10/1/2014,15559
251057,11/1/2014,21315
251057,12/1/2014,616
251057,1/1/2015,2921
251057,2/1/2015,8389
251057,3/1/2015,3615
251057,4/1/2015,1
251057,5/1/2015,24142
251057,6/1/2015,9916
251057,7/1/2015,11171
251057,8/1/2015,6832
251057,9/1/2015,6157
251057,10/1/2015,4665
251057,11/1/2015,955
251057,12/1/2015,7995
251057,1/1/2016,11716
251057,2/1/2016,6177
251057,3/1/2016,1
251057,4/1/2016,8571
251057,5/1/2016,1
251057,6/1/2016,7357
251057,7/1/2016,3821
251057,8/1/2016,1
251057,9/1/2016,937
251057,10/1/2016,8513
251057,11/1/2016,2448
251057,12/1/2016,13326
251057,1/1/2017,2246
251057,2/1/2017,5121
251057,3/1/2017,8861
251057,4/1/2017,884
251057,5/1/2017,917
251057,6/1/2017,7482
251057,7/1/2017,3739
251057,8/1/2017,728
251057,9/1/2017,2911
251057,10/1/2017,1928
251057,11/1/2017,1831
251057,12/1/2017,1
251057,1/1/2018,3148
251057,2/1/2018,1121
251057,3/1/2018,2247
251057,4/1/2018,2127
251057,5/1/2018,13646
251057,6/1/2018,8484
251057,7/1/2018,1313
251057,8/1/2018,4736
251057,9/1/2018,4966
251057,10/1/2018,1238
251057,11/1/2018,1187
251057,12/1/2018,11157
251057,1/1/2019,4819
251453,1/1/2014,19936
251453,2/1/2014,22268
251453,3/1/2014,7197
251453,4/1/2014,32116
251453,5/1/2014,46196
251453,6/1/2014,37386
251453,7/1/2014,38988
251453,8/1/2014,21491
251453,9/1/2014,24291
251453,10/1/2014,33341
251453,11/1/2014,23519
251453,12/1/2014,29516
251453,1/1/2015,26129
251453,2/1/2015,25394
251453,3/1/2015,8121
251453,4/1/2015,31112
251453,5/1/2015,37813.23
251453,6/1/2015,55556
251453,7/1/2015,47156
251453,8/1/2015,27893
251453,9/1/2015,34681
251453,10/1/2015,28637
251453,11/1/2015,26671
251453,12/1/2015,31344
251453,1/1/2016,24823
251453,2/1/2016,19881
251453,3/1/2016,27622
251453,4/1/2016,38293
251453,5/1/2016,27648
251453,6/1/2016,63579
251453,7/1/2016,51243
251453,8/1/2016,28111
251453,9/1/2016,31685
251453,10/1/2016,35619
251453,11/1/2016,25649
251453,12/1/2016,25443
251453,1/1/2017,21335
251453,2/1/2017,23657
251453,3/1/2017,14967
251453,4/1/2017,64492
251453,5/1/2017,46111
251453,6/1/2017,45162
251453,7/1/2017,32753
251453,8/1/2017,23148
251453,9/1/2017,28872
251453,10/1/2017,13364
251453,11/1/2017,29663
251453,12/1/2017,12321
251453,1/1/2018,27585
251453,2/1/2018,9331
251453,3/1/2018,11289
251453,4/1/2018,11455
251453,5/1/2018,53723
251453,6/1/2018,38136
251453,7/1/2018,35764
251453,8/1/2018,45428
251453,9/1/2018,29533
251453,10/1/2018,37897
251453,11/1/2018,25188
251453,12/1/2018,14938
251453,1/1/2019,19829
251625,1/1/2014,5894
251625,2/1/2014,1191
251625,3/1/2014,3519
251625,4/1/2014,12551
251625,5/1/2014,11198
251625,6/1/2014,15831
251625,7/1/2014,7744
251625,8/1/2014,4716
251625,9/1/2014,5249
251625,10/1/2014,7483
251625,11/1/2014,11911
251625,12/1/2014,1
251625,1/1/2015,5387
251625,2/1/2015,596
251625,3/1/2015,3611
251625,4/1/2015,6985
251625,5/1/2015,11282
251625,6/1/2015,8726
251625,7/1/2015,5533
251625,8/1/2015,2587
251625,9/1/2015,5496
251625,10/1/2015,3525
251625,11/1/2015,6611
251625,12/1/2015,5886
251625,1/1/2016,1111
251625,2/1/2016,4165
251625,3/1/2016,4424
251625,4/1/2016,3849
251625,5/1/2016,7733
251625,6/1/2016,5251
251625,7/1/2016,5693
251625,8/1/2016,12699
251625,9/1/2016,2167
251625,10/1/2016,2652
251625,11/1/2016,2636
251625,12/1/2016,2128
251625,1/1/2017,1591
251625,2/1/2017,5253
251625,3/1/2017,1514
251625,4/1/2017,11531
251625,5/1/2017,14361
251625,6/1/2017,15917
251625,7/1/2017,38116.44
251625,8/1/2017,13595
251625,9/1/2017,8596.6
251625,10/1/2017,11483.98
251625,11/1/2017,329
251625,12/1/2017,6678
251625,1/1/2018,12783
251625,2/1/2018,3733
251625,3/1/2018,1
251625,4/1/2018,11683
251625,5/1/2018,34366
251625,6/1/2018,14311
251625,7/1/2018,21946
251625,8/1/2018,1
251625,9/1/2018,1
251625,10/1/2018,1
251625,11/1/2018,1
251625,12/1/2018,1
251625,1/1/2019,1
253079,1/1/2014,21113
253079,2/1/2014,14118
253079,3/1/2014,22412
253079,4/1/2014,51742
253079,5/1/2014,53411
253079,6/1/2014,79394
253079,7/1/2014,51841
253079,8/1/2014,26793.4
253079,9/1/2014,55656
253079,10/1/2014,43867
253079,11/1/2014,39348
253079,12/1/2014,16585
253079,1/1/2015,34264
253079,2/1/2015,19834
253079,3/1/2015,22136
253079,4/1/2015,31111
253079,5/1/2015,77657
253079,6/1/2015,59113
253079,7/1/2015,51551
253079,8/1/2015,34813
253079,9/1/2015,37174
253079,10/1/2015,48487
253079,11/1/2015,28945
253079,12/1/2015,31926.47
253079,1/1/2016,21944
253079,2/1/2016,21584
253079,3/1/2016,26279
253079,4/1/2016,39523
253079,5/1/2016,26797
253079,6/1/2016,62161.9
253079,7/1/2016,47736
253079,8/1/2016,78311
253079,9/1/2016,23191
253079,10/1/2016,43661
253079,11/1/2016,57131
253079,12/1/2016,51735
253079,1/1/2017,19968
253079,2/1/2017,18279
253079,3/1/2017,17711
253079,4/1/2017,48914
253079,5/1/2017,49891
253079,6/1/2017,67217
253079,7/1/2017,35316.31
253079,8/1/2017,29852
253079,9/1/2017,26421
253079,10/1/2017,32283
253079,11/1/2017,36558
253079,12/1/2017,24741
253079,1/1/2018,11339
253079,2/1/2018,29983
253079,3/1/2018,39185.12
253079,4/1/2018,81564
253079,5/1/2018,61117
253079,6/1/2018,87911
253079,7/1/2018,145915
253079,8/1/2018,65285
253079,9/1/2018,28268
253079,10/1/2018,59727
253079,11/1/2018,38119
253079,12/1/2018,17941
253079,1/1/2019,53142
254018,1/1/2014,1
254018,2/1/2014,1
254018,3/1/2014,1
254018,4/1/2014,1
254018,5/1/2014,1
254018,6/1/2014,1
254018,7/1/2014,1
254018,8/1/2014,1
254018,9/1/2014,1
254018,10/1/2014,1
254018,11/1/2014,1
254018,12/1/2014,1
254018,1/1/2015,1
254018,2/1/2015,1
254018,3/1/2015,1
254018,4/1/2015,1
254018,5/1/2015,1
254018,6/1/2015,1
254018,7/1/2015,1
254018,8/1/2015,1
254018,9/1/2015,1
254018,10/1/2015,1
254018,11/1/2015,1
254018,12/1/2015,1
254018,1/1/2016,1
254018,2/1/2016,1
254018,3/1/2016,1
254018,4/1/2016,1
254018,5/1/2016,1
254018,6/1/2016,1
254018,7/1/2016,1
254018,8/1/2016,1
254018,9/1/2016,1
254018,10/1/2016,1
254018,11/1/2016,1
254018,12/1/2016,1
254018,1/1/2017,1
254018,2/1/2017,1
254018,3/1/2017,1
254018,4/1/2017,1
254018,5/1/2017,1
254018,6/1/2017,1
254018,7/1/2017,1
254018,8/1/2017,1
254018,9/1/2017,1
254018,10/1/2017,1
254018,11/1/2017,1
254018,12/1/2017,1
254018,1/1/2018,24317
254018,2/1/2018,3361
254018,3/1/2018,1212
254018,4/1/2018,9515
254018,5/1/2018,5985
254018,6/1/2018,7424
254018,7/1/2018,2851
254018,8/1/2018,8738
254018,9/1/2018,591
254018,10/1/2018,8178
254018,11/1/2018,3311
254018,12/1/2018,4414
254018,1/1/2019,591
254333,1/1/2014,4771
254333,2/1/2014,8119
254333,3/1/2014,2597
254333,4/1/2014,1897
254333,5/1/2014,5151
254333,6/1/2014,12666
254333,7/1/2014,7164
254333,8/1/2014,16134
254333,9/1/2014,4518
254333,10/1/2014,2418
254333,11/1/2014,3758
254333,12/1/2014,4271
254333,1/1/2015,5962
254333,2/1/2015,987
254333,3/1/2015,2781
254333,4/1/2015,541
254333,5/1/2015,3871
254333,6/1/2015,16112
254333,7/1/2015,14641
254333,8/1/2015,2578
254333,9/1/2015,2818
254333,10/1/2015,8533
254333,11/1/2015,13763
254333,12/1/2015,3131
254333,1/1/2016,1499
254333,2/1/2016,2762
254333,3/1/2016,11985
254333,4/1/2016,15364
254333,5/1/2016,15431
254333,6/1/2016,18146
254333,7/1/2016,18468
254333,8/1/2016,11266
254333,9/1/2016,11816
254333,10/1/2016,17913
254333,11/1/2016,11615
254333,12/1/2016,7113
254333,1/1/2017,342
254333,2/1/2017,6288
254333,3/1/2017,14797
254333,4/1/2017,5271
254333,5/1/2017,11712
254333,6/1/2017,27787
254333,7/1/2017,7111
254333,8/1/2017,9483
254333,9/1/2017,17423
254333,10/1/2017,9742
254333,11/1/2017,5173
254333,12/1/2017,15189
254333,1/1/2018,3811
254333,2/1/2018,4138
254333,3/1/2018,11254
254333,4/1/2018,6346
254333,5/1/2018,23441
254333,6/1/2018,26227
254333,7/1/2018,27713
254333,8/1/2018,21111
254333,9/1/2018,22968
254333,10/1/2018,6152
254333,11/1/2018,6745
254333,12/1/2018,14748
254333,1/1/2019,4151
254424,1/1/2014,1
254424,2/1/2014,1
254424,3/1/2014,1
254424,4/1/2014,1
254424,5/1/2014,1
254424,6/1/2014,1
254424,7/1/2014,1
254424,8/1/2014,1
254424,9/1/2014,1
254424,10/1/2014,1
254424,11/1/2014,1
254424,12/1/2014,1
254424,1/1/2015,1
254424,2/1/2015,1
254424,3/1/2015,1
254424,4/1/2015,1
254424,5/1/2015,1
254424,6/1/2015,1
254424,7/1/2015,1
254424,8/1/2015,1
254424,9/1/2015,1
254424,10/1/2015,1
254424,11/1/2015,1
254424,12/1/2015,1
254424,1/1/2016,1
254424,2/1/2016,1
254424,3/1/2016,1
254424,4/1/2016,1
254424,5/1/2016,1
254424,6/1/2016,1
254424,7/1/2016,1
254424,8/1/2016,1
254424,9/1/2016,1
254424,10/1/2016,1
254424,11/1/2016,1
254424,12/1/2016,1
254424,1/1/2017,1
254424,2/1/2017,1
254424,3/1/2017,1
254424,4/1/2017,1
254424,5/1/2017,1
254424,6/1/2017,1
254424,7/1/2017,1
254424,8/1/2017,1
254424,9/1/2017,1
254424,10/1/2017,1
254424,11/1/2017,1
254424,12/1/2017,1
254424,1/1/2018,77722
254424,2/1/2018,54384
254424,3/1/2018,111692
254424,4/1/2018,99551
254424,5/1/2018,64139
254424,6/1/2018,42852
254424,7/1/2018,1
254424,8/1/2018,119878
254424,9/1/2018,69945
254424,10/1/2018,3975
254424,11/1/2018,7797
254424,12/1/2018,2567
254424,1/1/2019,1
254438,1/1/2014,1
254438,2/1/2014,1
254438,3/1/2014,1
254438,4/1/2014,1
254438,5/1/2014,1
254438,6/1/2014,1
254438,7/1/2014,1
254438,8/1/2014,1
254438,9/1/2014,1
254438,10/1/2014,1
254438,11/1/2014,1
254438,12/1/2014,1
254438,1/1/2015,1
254438,2/1/2015,1
254438,3/1/2015,1
254438,4/1/2015,1
254438,5/1/2015,1
254438,6/1/2015,1
254438,7/1/2015,1
254438,8/1/2015,1
254438,9/1/2015,1
254438,10/1/2015,1
254438,11/1/2015,1
254438,12/1/2015,1
254438,1/1/2016,1
254438,2/1/2016,1
254438,3/1/2016,1
254438,4/1/2016,1
254438,5/1/2016,1
254438,6/1/2016,1
254438,7/1/2016,1
254438,8/1/2016,1
254438,9/1/2016,1
254438,10/1/2016,1
254438,11/1/2016,1
254438,12/1/2016,1
254438,1/1/2017,1
254438,2/1/2017,1
254438,3/1/2017,1
254438,4/1/2017,1
254438,5/1/2017,1
254438,6/1/2017,1
254438,7/1/2017,1
254438,8/1/2017,1
254438,9/1/2017,1
254438,10/1/2017,1
254438,11/1/2017,1
254438,12/1/2017,1
254438,1/1/2018,67111
254438,2/1/2018,35152
254438,3/1/2018,38912
254438,4/1/2018,44291
254438,5/1/2018,171237
254438,6/1/2018,85191
254438,7/1/2018,39422
254438,8/1/2018,23597
254438,9/1/2018,31962
254438,10/1/2018,99753
254438,11/1/2018,51977
254438,12/1/2018,39562
254438,1/1/2019,57254
254606,1/1/2014,3659
254606,2/1/2014,8295
254606,3/1/2014,3216
254606,4/1/2014,3532
254606,5/1/2014,3711
254606,6/1/2014,11156
254606,7/1/2014,7644.98
254606,8/1/2014,11363
254606,9/1/2014,5434
254606,10/1/2014,6756
254606,11/1/2014,7752
254606,12/1/2014,4121
254606,1/1/2015,11824
254606,2/1/2015,6121
254606,3/1/2015,8387
254606,4/1/2015,3314
254606,5/1/2015,17369
254606,6/1/2015,6812
254606,7/1/2015,12813
254606,8/1/2015,8285
254606,9/1/2015,13486
254606,10/1/2015,21591
254606,11/1/2015,8624
254606,12/1/2015,8731
254606,1/1/2016,5784.76
254606,2/1/2016,2331
254606,3/1/2016,1
254606,4/1/2016,3717
254606,5/1/2016,11928
254606,6/1/2016,7411
254606,7/1/2016,11236
254606,8/1/2016,5191
254606,9/1/2016,21646
254606,10/1/2016,16157
254606,11/1/2016,13996
254606,12/1/2016,6519
254606,1/1/2017,14155
254606,2/1/2017,5754
254606,3/1/2017,7881
254606,4/1/2017,13912
254606,5/1/2017,22271
254606,6/1/2017,11762
254606,7/1/2017,14752
254606,8/1/2017,17258
254606,9/1/2017,17643
254606,10/1/2017,11881
254606,11/1/2017,43539.55
254606,12/1/2017,15831
254606,1/1/2018,6352
254606,2/1/2018,2187
254606,3/1/2018,4224
254606,4/1/2018,6599
254606,5/1/2018,15792
254606,6/1/2018,19141
254606,7/1/2018,32252
254606,8/1/2018,21773
254606,9/1/2018,9339
254606,10/1/2018,14964
254606,11/1/2018,7917
254606,12/1/2018,6168
254606,1/1/2019,2916
254628,1/1/2014,1
254628,2/1/2014,1
254628,3/1/2014,1
254628,4/1/2014,1
254628,5/1/2014,1
254628,6/1/2014,1
254628,7/1/2014,1
254628,8/1/2014,1
254628,9/1/2014,1
254628,10/1/2014,1
254628,11/1/2014,1
254628,12/1/2014,1
254628,1/1/2015,1
254628,2/1/2015,1
254628,3/1/2015,1
254628,4/1/2015,1
254628,5/1/2015,1
254628,6/1/2015,1
254628,7/1/2015,1
254628,8/1/2015,1
254628,9/1/2015,1
